lambda_um,T_H2O,A_H2O_dbm
8.284999999999908,0.9999429340238533,0.00024784145717412766
8.29499999999991,0.9998990416208042,0.00043847880429334244
8.304999999999907,0.9999878522959424,5.2757128839530255e-05
8.314999999999909,0.9999891800610463,4.699065203961834e-05
8.324999999999907,0.9999724499119398,0.0001196501603987878
8.334999999999908,0.9999449666017015,0.00023901358893951453
8.344999999999906,0.9977176360363956,0.009923509593933379
8.354999999999908,0.9999047167680997,0.0004138295341430711
8.364999999999906,0.9999589487473971,0.0001782869842835995
8.374999999999908,0.9999429373732757,0.0002478269099873173
8.384999999999906,0.999974370705027,0.00011130804019767176
8.394999999999907,0.9999230405208198,0.0003342436331539573
8.404999999999905,0.9999588104385334,0.0001788876767473297
8.414999999999907,0.9998706922169475,0.0005616128777092494
8.424999999999905,0.9959620877935091,0.017571930777576864
8.434999999999906,0.9998791536703397,0.000524860655677782
8.444999999999904,0.9999450613129414,0.00023860224063268465
8.454999999999906,0.9999872900818214,5.5198824091039463e-05
8.464999999999904,0.9999369873169623,0.00027366922773843145
8.474999999999905,0.9999813984947479,8.078606223443192e-05
8.484999999999904,0.999951404832267,0.00021105126001342179
8.494999999999905,0.9999490128879875,0.00022143985928936056
8.504999999999903,0.9998081643824243,0.0008332114238259916
8.514999999999905,0.9943828119965493,0.024463911238199736
8.524999999999903,0.9996394628710304,0.001566075187420263
8.534999999999904,0.9999535327775223,0.00020180927190882838
8.544999999999902,0.9999706209704228,0.00012759337858461427
8.554999999999904,0.999974946597487,0.00010880690764037456
8.564999999999902,0.9999764042437143,0.00010247627651970176
8.574999999999903,0.9997483454659848,0.001093059297120784
8.584999999999901,0.9993557684899954,0.002798763521286409
8.594999999999903,0.9999652484316345,0.0001509267662724007
8.604999999999901,0.9999827619760671,7.48644319892168e-05
8.614999999999903,0.9999948677754736,2.2289025113059645e-05
8.6249999999999,0.9999959699285013,1.7502413403794046e-05
8.634999999999902,0.9999952533502316,2.061448694413174e-05
8.6449999999999,0.9999976166183551,1.0350907301723238e-05
8.654999999999902,0.9999915112173485,3.686647111205654e-05
8.6649999999999,0.9999790617678138,9.093453900026027e-05
8.674999999999901,0.9995560627598724,0.0019284230180621397
8.6849999999999,0.9997758973198511,0.0009733746456917817
8.6949999999999,0.9995443925742011,0.0019791287965171987
8.704999999999899,0.999734944430498,0.0011512742948972651
8.7149999999999,0.9999854587960257,6.315210561744904e-05
8.724999999999898,0.9999941311235082,2.5488281547413886e-05
8.7349999999999,0.9999954013385008,1.9971779054002826e-05
8.744999999999898,0.9999938646801095,2.6645437470629888e-05
8.7549999999999,0.9999863397218018,5.932623963462301e-05
8.764999999999898,0.9999791111587812,9.072003226807149e-05
8.774999999999899,0.9999854883452446,6.302377312632699e-05
8.784999999999897,0.9999301165190734,0.00030351070674211085
8.794999999999899,0.9993706686227967,0.0027340118340602386
8.804999999999897,0.9974670648514775,0.011014352797147535
8.814999999999898,0.9999272609721209,0.0003159130740131407
8.824999999999896,0.999977182407525,9.909667560027057e-05
8.834999999999898,0.9999895390490653,4.543157029317938e-05
8.844999999999896,0.9999941012597517,2.5617978956957015e-05
8.854999999999897,0.9999928108419261,3.122222904093862e-05
8.864999999999895,0.9999969713562774,1.3153252481990916e-05
8.874999999999897,0.9999961546797123,1.6700045929707784e-05
8.884999999999895,0.9999952774279148,2.0509918399616966e-05
8.894999999999897,0.9999896764201456,4.483496907171613e-05
