lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
4.7699999999999845,0.9997202907728312,0.999978373273529,0.999998415995295,0.9999999986093805,0.9999999981498257,1.0
4.789999999999984,0.9976905220469933,0.9999844448936013,0.99999874935821,0.9999999995031191,0.9999999987737889,1.0
4.809999999999984,0.999674568429438,0.9997881399474922,0.9999992397350961,0.9999999998459325,0.9999999992404968,1.0
4.829999999999983,0.9994249523866817,0.9999484991675032,0.999999481390024,0.9999999996931138,0.9999999995436311,1.0
4.849999999999983,0.993796391133863,0.9998875950156566,0.9999997640284393,0.9999999996811655,0.9999999998225281,1.0
4.869999999999982,0.9999489920332479,0.9999142375263302,0.9999998669948571,0.9999999998361523,0.9999999998441873,1.0
4.889999999999982,0.9945589036867428,0.9999566715149341,0.9999999213585782,0.9999999999132061,0.9999999998983745,1.0
4.9099999999999815,0.9994985552917798,0.9999875091696925,0.999999934666738,0.9999999999399978,0.9999999999398044,1.0
4.929999999999981,0.999302748914942,0.9999968861474201,0.9999999505093797,0.9999999999550195,0.999999999968911,1.0
4.949999999999981,0.9859556119470286,0.9999982140303147,0.9999999605297343,0.9999999999090288,0.9999999999828282,1.0
4.96999999999998,0.9991365866823725,0.9999988540734099,0.9999999724550126,0.9999999997719644,0.9999999999919134,1.0
4.98999999999998,0.9990891930248802,0.9999994189691268,0.9999999811383422,0.9999999994598745,0.9999999999937936,1.0
5.009999999999979,0.9907029885694018,0.9999998046185833,0.9999999871400646,0.9999999975491332,0.9999999999975032,1.0
5.029999999999979,0.9766143614262561,0.9999998592914785,0.9999999911710109,0.9999999956015186,0.9999999999949348,1.0
5.0499999999999785,0.9997468104834306,0.9999997075974377,0.9999999942059223,0.9999999972557576,0.9999999999942064,1.0
5.069999999999978,0.9993783933008332,0.9999992530323366,0.9999999960730472,0.9999999791314023,0.9999999999512384,1.0
5.089999999999978,0.9774599001179689,0.9999987395359528,0.9999999972787436,0.9999999945288953,0.9999999998838248,1.0
5.109999999999977,0.9958786149073338,0.9999985713546371,0.999999997364342,0.9999999955243889,0.9999999999370848,1.0
5.129999999999977,0.9936176938733249,0.9999995188748211,0.9999999962291836,0.9999999970206789,0.9999999999165952,1.0
5.149999999999976,0.9542409354928396,0.9999994950274106,0.9999999983569251,0.9999999983461307,0.9999999998146715,1.0
5.169999999999976,0.997801166710428,0.9999795723581808,0.9999999983438415,0.9999999992298589,0.9999999999683044,1.0
5.1899999999999755,0.9817754606105713,0.9999949293917143,0.9999999984830414,0.9999999995303185,0.9999999997336593,1.0
5.209999999999975,0.9289391921564432,0.9999870608539073,0.9999999986056558,0.9999999975463668,0.99999999994427,1.0
5.229999999999975,0.9800573716104698,0.9999837446062533,0.999999998648334,0.9999999845236435,0.9999999997635134,1.0
5.249999999999974,0.9866498981986267,0.9999881979858932,0.9999999985591639,0.9999999392638663,0.9999999997626178,1.0
5.269999999999974,0.9798318053513825,0.9999945344419428,0.99999999832238,0.9999998531326663,0.999999993565898,1.0
5.289999999999973,0.9514934711823002,0.9999981360736765,0.9999999978559809,0.9999998080000999,0.9999999983205466,1.0
5.309999999999973,0.9930398198122428,0.9999992453155374,0.9999999971273533,0.9999988402024127,0.9999999860424642,1.0
5.3299999999999725,0.9973679490102317,0.9999996485473752,0.9999999962513932,0.9999996327437075,0.9999999981887154,1.0
5.349999999999972,0.8652062477200665,0.999999633718985,0.999999995069797,0.99999974180551,0.9999999850741231,1.0
5.369999999999972,0.9928587846955699,0.9999996448110426,0.9999999938322361,0.9999997360343097,0.9999999982363602,1.0
5.389999999999971,0.9940016722331687,0.9999997132398408,0.9999999927485743,0.9999998149926352,0.9999999875923167,1.0
5.409999999999971,0.9593244428283857,0.9999998508408102,0.9999999912750893,0.9999999057665667,0.9999999849678866,1.0
5.42999999999997,0.8739243219719303,0.9999999495939672,0.9999999904231706,0.9999999577568066,0.9999999905659426,1.0
5.44999999999997,0.9729122065989915,0.9999999804407989,0.9999999894282094,0.9999999854452322,0.9999999705200996,1.0
5.4699999999999696,0.8141660412828837,0.9999999899383651,0.9999999841347037,0.9999999953907274,0.9999999843197013,1.0
5.489999999999969,0.9846610976728289,0.9999999919128235,0.9999999789999433,0.9999999983564104,0.9999999738623895,1.0
5.509999999999969,0.97651763195263,0.9999999945836653,0.9999999763469379,0.999999999454808,0.9999999852003035,1.0
5.529999999999968,0.9370552743782486,0.9999999969129458,0.9999999818493328,0.9999999997960055,0.9999999894012956,1.0
5.549999999999968,0.8846596919100124,0.9999999986143946,0.9999999875669534,0.9999999998933309,0.9999999589349345,1.0
5.569999999999967,0.8454704209976586,0.9999999982792772,0.9999999905815629,0.999999999792485,0.999999979835739,1.0
